CVE,Code,Package,Version
CVE-2022-23034,1,xen (PTS),4.14.6-1
CVE-2022-23035,2,xen,(unfixed)
CVE-2022-23035,1,xen (PTS),4.14.6-1
CVE-2022-23036,2,linux,4.9.320-2
CVE-2022-23036,1,linux (PTS),5.10.223-1
CVE-2022-23037,2,linux,4.9.320-2
CVE-2022-23037,1,linux (PTS),5.10.223-1
CVE-2022-23038,2,linux,4.9.320-2
CVE-2022-23038,1,linux (PTS),5.10.223-1
CVE-2022-23039,2,linux,4.9.320-2
CVE-2022-23039,1,linux (PTS),5.10.223-1
CVE-2022-2304,2,vim,2:8.1.0875-5+deb10u3
CVE-2022-2304,1,vim (PTS),2:8.2.2434-3+deb11u1
CVE-2022-23040,2,linux,4.9.320-2
CVE-2022-23040,1,linux (PTS),5.10.223-1
CVE-2022-23041,2,linux,4.9.320-2
CVE-2022-23041,1,linux (PTS),5.10.223-1
CVE-2022-23042,2,linux,4.9.320-2
CVE-2022-23042,1,linux (PTS),5.10.223-1
CVE-2022-23043,0,,
CVE-2022-23059,404,,
CVE-2022-2306,0,,
CVE-2022-23064,0,,
CVE-2022-23066,0,,
CVE-2022-2307,2,gitlab,15.10.8+ds1-2
CVE-2022-2307,1,gitlab (PTS),16.8.4-1
CVE-2022-2308,2,linux,(not affected)
CVE-2022-2308,1,linux (PTS),5.10.223-1
CVE-2022-23080,0,,
CVE-2022-23082,0,,
CVE-2022-2309,2,libxml2,2.9.10+dfsg-6.7+deb11u5
CVE-2022-2309,2,lxml,4.9.1-1
CVE-2022-2309,1,libxml2 (PTS),2.9.10+dfsg-6.7+deb11u4
CVE-2022-2309,1,lxml (PTS),4.6.3+dfsg-0.1+deb11u1
CVE-2022-23094,2,libreswan,(not affected)
CVE-2022-23094,1,libreswan (PTS),4.3-1+deb11u4
CVE-2022-23096,2,connman,1.33-3+deb9u3
CVE-2022-23096,1,connman (PTS),1.36-2.2+deb11u2
CVE-2022-23097,2,connman,1.33-3+deb9u3
CVE-2022-23097,1,connman (PTS),1.36-2.2+deb11u2
CVE-2022-23098,2,connman,1.33-3+deb9u3
CVE-2022-23098,1,connman (PTS),1.36-2.2+deb11u2
CVE-2022-23105,0,,
CVE-2022-23106,0,,
CVE-2022-23107,0,,
CVE-2022-23108,0,,
CVE-2022-23109,0,,
CVE-2022-23110,0,,
CVE-2022-23111,0,,
CVE-2022-23112,0,,
CVE-2022-23113,0,,
CVE-2022-23114,0,,
CVE-2022-23115,0,,
CVE-2022-23116,0,,
CVE-2022-23117,0,,
CVE-2022-23118,0,,
CVE-2022-23121,2,netatalk,3.1.12~ds-3+deb10u1
CVE-2022-23121,1,netatalk (PTS),3.1.12~ds-8+deb11u1
CVE-2022-23122,2,netatalk,3.1.12~ds-3+deb10u1
CVE-2022-23122,1,netatalk (PTS),3.1.12~ds-8+deb11u1
CVE-2022-23123,2,netatalk,3.1.12~ds-3+deb10u1
CVE-2022-23123,1,netatalk (PTS),3.1.12~ds-8+deb11u1
CVE-2022-23124,2,netatalk,3.1.12~ds-3+deb10u1
CVE-2022-23124,1,netatalk (PTS),3.1.12~ds-8+deb11u1
CVE-2022-23125,2,netatalk,3.1.12~ds-3+deb10u1
CVE-2022-23125,1,netatalk (PTS),3.1.12~ds-8+deb11u1
CVE-2022-23132,2,zabbix,(not affected)
CVE-2022-23132,1,zabbix (PTS),1:5.0.8+dfsg-1
CVE-2022-23133,2,zabbix,(not affected)
CVE-2022-23133,1,zabbix (PTS),1:5.0.8+dfsg-1
CVE-2022-23134,2,zabbix,1:3.0.32+dfsg-0+deb9u2
CVE-2022-23134,1,zabbix (PTS),1:5.0.8+dfsg-1
CVE-2022-2318,2,linux,4.19.260-1
CVE-2022-2318,1,linux (PTS),5.10.223-1
CVE-2022-23181,2,tomcat8,(unfixed)
CVE-2022-23181,2,tomcat9,9.0.31-1~deb10u7
CVE-2022-23181,1,tomcat9 (PTS),9.0.43-2~deb11u10
CVE-2022-2319,2,xorg-server,2:1.20.4-1+deb10u5
CVE-2022-2319,2,xwayland,2:22.1.3-1
CVE-2022-2319,1,xorg-server (PTS),2:1.20.11-1+deb11u13
CVE-2022-2319,1,xwayland (PTS),2:22.1.9-1
CVE-2022-2320,2,xorg-server,2:1.20.4-1+deb10u5
CVE-2022-2320,2,xwayland,2:22.1.3-1
CVE-2022-2320,1,xorg-server (PTS),2:1.20.11-1+deb11u13
CVE-2022-2320,1,xwayland (PTS),2:22.1.9-1
CVE-2022-23206,0,,
CVE-2022-2321,0,,
CVE-2022-23218,2,glibc,2.28-10+deb10u2
CVE-2022-23218,1,glibc (PTS),2.31-13+deb11u11
CVE-2022-23219,2,glibc,2.28-10+deb10u2
CVE-2022-23219,1,glibc (PTS),2.31-13+deb11u11
CVE-2022-23220,2,usbview,(not affected)
CVE-2022-23220,1,usbview (PTS),2.0-21-g6fe2f4f-2+deb11u1
CVE-2022-23221,2,h2database,1.4.193-1+deb9u1
CVE-2022-23221,1,h2database (PTS),1.4.197-4+deb11u1
CVE-2022-23222,2,linux,(not affected)
CVE-2022-23222,1,linux (PTS),5.10.223-1
CVE-2022-23223,0,,
CVE-2022-2326,2,gitlab,15.10.8+ds1-2
CVE-2022-2326,1,gitlab (PTS),16.8.4-1
CVE-2022-23267,0,,
CVE-2022-2327,2,linux,(not affected)
CVE-2022-2327,1,linux (PTS),5.10.223-1
CVE-2022-23302,2,apache-log4j1.2,1.2.17-7+deb9u2
CVE-2022-23302,1,apache-log4j1.2 (PTS),1.2.17-10+deb11u1
CVE-2022-23303,2,wpa,(not affected)
CVE-2022-23303,1,wpa (PTS),2:2.9.0-21+deb11u2
CVE-2022-23304,2,wpa,2:2.10-1
CVE-2022-23304,1,wpa (PTS),2:2.9.0-21+deb11u2
CVE-2022-23305,2,apache-log4j1.2,1.2.17-7+deb9u2
CVE-2022-23305,1,apache-log4j1.2 (PTS),1.2.17-10+deb11u1
CVE-2022-23307,2,apache-log4j1.2,1.2.17-7+deb9u2
CVE-2022-23307,1,apache-log4j1.2 (PTS),1.2.17-10+deb11u1
CVE-2022-23308,2,libxml2,2.9.4+dfsg1-2.2+deb9u6
CVE-2022-23308,1,libxml2 (PTS),2.9.10+dfsg-6.7+deb11u4
CVE-2022-23315,0,,
CVE-2022-23318,2,pcf2bdf,1.07-1
CVE-2022-23318,1,pcf2bdf (PTS),1.06-1
CVE-2022-23319,2,pcf2bdf,1.07-1
CVE-2022-23319,1,pcf2bdf (PTS),1.06-1
CVE-2022-23327,0,,
CVE-2022-23328,0,,
CVE-2022-23395,2,jquery-goodies,(unfixed)
CVE-2022-23395,1,jquery-goodies (PTS),12-3
CVE-2022-23408,2,wolfssl,(not affected)
CVE-2022-23408,1,wolfssl (PTS),4.6.0+p1-0+deb11u2
CVE-2022-23409,0,,
CVE-2022-2343,2,vim,2:9.0.0135-1
CVE-2022-2343,1,vim (PTS),2:8.2.2434-3+deb11u1
CVE-2022-23437,2,libxerces2-java,(unfixed)
CVE-2022-23437,1,libxerces2-java (PTS),2.12.1-1
CVE-2022-2344,2,vim,2:9.0.0135-1
CVE-2022-2344,1,vim (PTS),2:8.2.2434-3+deb11u1
CVE-2022-2345,2,vim,2:9.0.0135-1
CVE-2022-2345,1,vim (PTS),2:8.2.2434-3+deb11u1
CVE-2022-23451,2,barbican,1:14.0.0~rc1-2
CVE-2022-23451,1,barbican (PTS),1:11.0.0-3+deb11u1
CVE-2022-23452,2,barbican,1:14.0.0~rc1-2
CVE-2022-23452,1,barbican (PTS),1:11.0.0-3+deb11u1
CVE-2022-23457,2,libowasp-esapi-java,2.4.0.0-1
CVE-2022-23457,1,libowasp-esapi-java (PTS),2.1.0-3.1
CVE-2022-23458,0,,
CVE-2022-23461,0,,
CVE-2022-23463,0,,
CVE-2022-23464,0,,
CVE-2022-23465,0,,
CVE-2022-23466,0,,
CVE-2022-23467,2,openrazer,3.5.1+dfsg-1
CVE-2022-23467,1,openrazer (PTS),2.9.0+dfsg-1
CVE-2022-23468,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23468,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23469,0,,
CVE-2022-2347,2,u-boot,2023.01~rc2+dfsg-1
CVE-2022-2347,1,u-boot (PTS),2021.01+dfsg-5
CVE-2022-23471,2,containerd,1.4.13~ds1-1~deb11u3
CVE-2022-23471,1,containerd (PTS),1.4.13~ds1-1~deb11u4
CVE-2022-23472,0,,
CVE-2022-23476,2,ruby-nokogiri,(not affected)
CVE-2022-23476,1,ruby-nokogiri (PTS),1.11.1+dfsg-2
CVE-2022-23477,2,xrdp,(not affected)
CVE-2022-23477,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23478,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23478,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23479,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23479,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23480,2,xrdp,0.9.9-1+deb10u3
CVE-2022-23480,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23481,2,xrdp,0.9.9-1+deb10u3
CVE-2022-23481,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23482,2,xrdp,0.9.9-1+deb10u3
CVE-2022-23482,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23483,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23483,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23484,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23484,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23485,0,,
CVE-2022-23486,0,,
CVE-2022-23487,0,,
CVE-2022-23491,2,python-certifi,2023.7.22-1
CVE-2022-23491,1,python-certifi (PTS),2020.6.20-1
CVE-2022-23492,0,,
CVE-2022-23493,2,xrdp,0.9.9-1+deb10u2
CVE-2022-23493,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23494,0,,
CVE-2022-23495,0,,
CVE-2022-23496,0,,
CVE-2022-23498,0,,
CVE-2022-23499,0,,
CVE-2022-23500,0,,
CVE-2022-23501,0,,
CVE-2022-23502,0,,
CVE-2022-23503,0,,
CVE-2022-23504,0,,
CVE-2022-23505,0,,
CVE-2022-23507,0,,
CVE-2022-23508,0,,
CVE-2022-23509,0,,
CVE-2022-23510,0,,
CVE-2022-23511,0,,
CVE-2022-23514,2,ruby-loofah,2.2.3-1+deb10u2
CVE-2022-23514,1,ruby-loofah (PTS),2.7.0+dfsg-1
CVE-2022-23515,2,ruby-loofah,2.2.3-1+deb10u2
CVE-2022-23515,1,ruby-loofah (PTS),2.7.0+dfsg-1
CVE-2022-23516,2,ruby-loofah,2.2.3-1+deb10u2
CVE-2022-23516,1,ruby-loofah (PTS),2.7.0+dfsg-1
CVE-2022-23517,2,ruby-rails-html-sanitizer,1.0.4-1+deb10u2
CVE-2022-23517,1,ruby-rails-html-sanitizer (PTS),1.3.0-1
CVE-2022-23518,2,ruby-rails-html-sanitizer,1.0.4-1+deb10u2
CVE-2022-23518,1,ruby-rails-html-sanitizer (PTS),1.3.0-1
CVE-2022-23519,2,ruby-rails-html-sanitizer,1.0.4-1+deb10u2
CVE-2022-23519,1,ruby-rails-html-sanitizer (PTS),1.3.0-1
CVE-2022-23520,2,ruby-rails-html-sanitizer,1.0.4-1+deb10u2
CVE-2022-23520,1,ruby-rails-html-sanitizer (PTS),1.3.0-1
CVE-2022-23521,2,git,1:2.20.1-2+deb10u7
CVE-2022-23521,1,git (PTS),1:2.30.2-1+deb11u2
CVE-2022-23522,0,,
CVE-2022-23523,0,,
CVE-2022-23524,0,,
CVE-2022-23525,0,,
CVE-2022-23526,0,,
CVE-2022-23527,404,,
CVE-2022-2353,0,,
CVE-2022-23530,0,,
CVE-2022-23531,0,,
CVE-2022-23532,0,,
CVE-2022-23535,0,,
CVE-2022-23536,0,,
CVE-2022-23537,2,asterisk,1:16.28.0~dfsg-0+deb10u2
CVE-2022-23537,2,pjproject,(unfixed)
CVE-2022-23537,2,ring,20190215.1.f152c98~ds1-1+deb10u2
CVE-2022-23537,1,asterisk (PTS),1:16.28.0~dfsg-0+deb11u4
CVE-2022-23537,1,ring (PTS),20210112.2.b757bac~ds1-1
CVE-2022-23538,2,singularity-container,3.11.0+ds1-1
CVE-2022-23538,1,singularity-container (PTS),4.1.5+ds3-1
CVE-2022-23539,0,,
CVE-2022-23540,0,,
CVE-2022-23541,0,,
CVE-2022-23542,0,,
CVE-2022-23546,0,,
CVE-2022-23547,2,asterisk,1:16.28.0~dfsg-0+deb10u2
CVE-2022-23547,2,pjproject,(unfixed)
CVE-2022-23547,2,ring,20190215.1.f152c98~ds1-1+deb10u2
CVE-2022-23547,1,asterisk (PTS),1:16.28.0~dfsg-0+deb11u4
CVE-2022-23547,1,ring (PTS),20210112.2.b757bac~ds1-1
CVE-2022-23548,0,,
CVE-2022-23549,0,,
CVE-2022-23551,0,,
CVE-2022-23552,0,,
CVE-2022-23556,0,,
CVE-2022-23557,0,,
CVE-2022-23558,0,,
CVE-2022-23559,0,,
CVE-2022-23560,0,,
CVE-2022-23561,0,,
CVE-2022-23562,0,,
CVE-2022-23563,0,,
CVE-2022-23564,0,,
CVE-2022-23565,0,,
CVE-2022-23566,0,,
CVE-2022-23567,0,,
CVE-2022-23568,0,,
CVE-2022-23569,0,,
CVE-2022-23570,0,,
CVE-2022-23571,0,,
CVE-2022-23572,0,,
CVE-2022-23573,0,,
CVE-2022-23574,0,,
CVE-2022-23575,0,,
CVE-2022-23576,0,,
CVE-2022-23577,0,,
CVE-2022-23578,0,,
CVE-2022-23579,0,,
CVE-2022-23580,0,,
CVE-2022-23581,0,,
CVE-2022-23582,0,,
CVE-2022-23583,0,,
CVE-2022-23584,0,,
CVE-2022-23585,0,,
CVE-2022-23586,0,,
CVE-2022-23587,0,,
CVE-2022-23588,0,,
CVE-2022-23589,0,,
CVE-2022-23590,0,,
CVE-2022-23591,0,,
CVE-2022-23592,0,,
CVE-2022-23593,0,,
CVE-2022-23594,0,,
CVE-2022-23595,0,,
CVE-2022-23596,0,,
CVE-2022-23598,0,,
CVE-2022-23599,0,,
CVE-2022-23600,0,,
CVE-2022-23601,2,symfony,(not affected)
CVE-2022-23601,1,symfony (PTS),4.4.19+dfsg-2+deb11u6
CVE-2022-23606,0,,
CVE-2022-23607,2,python-treq,15.1.0-1+deb9u1
CVE-2022-23607,1,python-treq (PTS),18.6.0-0.2
CVE-2022-23608,2,asterisk,(not affected)
CVE-2022-23608,2,pjproject,2.5.5~dfsg-6+deb9u3
CVE-2022-23608,2,ring,20190215.1.f152c98~ds1-1+deb10u2
CVE-2022-23608,1,asterisk (PTS),1:16.28.0~dfsg-0+deb11u4
CVE-2022-23608,1,ring (PTS),20210112.2.b757bac~ds1-1
CVE-2022-23613,2,xrdp,(not affected)
CVE-2022-23613,1,xrdp (PTS),0.9.21.1-1~deb11u1
CVE-2022-23614,2,php-twig,2.14.3-1+deb11u1
CVE-2022-23614,2,twig,(not affected)
CVE-2022-23614,1,php-twig (PTS),2.14.3-1+deb11u2
CVE-2022-23615,0,,
CVE-2022-23616,0,,
CVE-2022-23617,0,,
CVE-2022-23618,0,,
CVE-2022-23619,0,,
CVE-2022-23620,0,,
CVE-2022-23621,0,,
CVE-2022-23622,0,,
CVE-2022-23623,0,,
CVE-2022-23624,0,,
CVE-2022-23628,0,,
CVE-2022-23630,2,gradle,(not affected)
CVE-2022-23630,1,gradle (PTS),4.4.1-13
CVE-2022-23631,0,,
CVE-2022-23632,0,,
CVE-2022-23633,2,rails,2:5.2.2.1+dfsg-1+deb10u4
CVE-2022-23633,1,rails (PTS),2:6.0.3.7+dfsg-2+deb11u2
CVE-2022-23634,2,puma,3.6.0-1+deb9u2
CVE-2022-23634,1,puma (PTS),4.3.8-1+deb11u2
CVE-2022-23635,0,,
CVE-2022-23636,0,,
CVE-2022-23638,0,,
CVE-2022-23639,2,rust-crossbeam-utils,0.8.8-1
CVE-2022-23639,2,rust-crossbeam-utils-0.7,(unfixed)
CVE-2022-23639,1,rust-crossbeam-utils (PTS),0.7.2-2
CVE-2022-23640,0,,
CVE-2022-23641,0,,
CVE-2022-23645,2,swtpm,0.7.1-1
CVE-2022-23645,1,swtpm (PTS),0.7.1-1.3
CVE-2022-23646,0,,
CVE-2022-23647,2,node-prismjs,1.23.0+dfsg-1+deb11u2
CVE-2022-23647,1,node-prismjs (PTS),1.23.0+dfsg-1+deb11u2
CVE-2022-23648,2,containerd,1.4.13~ds1-1~deb11u1
CVE-2022-23648,1,containerd (PTS),1.4.13~ds1-1~deb11u4
CVE-2022-23649,0,,
CVE-2022-23650,0,,
CVE-2022-23651,0,,
CVE-2022-23652,0,,
CVE-2022-23653,0,,
CVE-2022-23655,0,,
CVE-2022-2366,0,,
CVE-2022-2368,0,,
CVE-2022-23707,0,,
CVE-2022-23708,404,,
CVE-2022-23709,0,,
CVE-2022-23710,0,,
CVE-2022-23712,0,,
CVE-2022-23713,0,,
CVE-2022-23772,2,golang-1.11,(unfixed)
CVE-2022-23772,2,golang-1.15,1.15.15-1~deb11u3
CVE-2022-23772,2,golang-1.17,1.17.7-1
CVE-2022-23772,2,golang-1.18,1.18~beta2-1
CVE-2022-23772,2,golang-1.7,1.7.4-2+deb9u5
CVE-2022-23772,2,golang-1.8,1.8.1-1+deb9u5
CVE-2022-23772,1,golang-1.15 (PTS),1.15.15-1~deb11u4
CVE-2022-23773,2,golang-1.11,(unfixed)
CVE-2022-23773,2,golang-1.15,1.15.15-1~deb11u3
CVE-2022-23773,2,golang-1.17,1.17.7-1
CVE-2022-23773,2,golang-1.18,1.18~rc1-1
CVE-2022-23773,2,golang-1.7,(not affected)
CVE-2022-23773,2,golang-1.8,(not affected)
CVE-2022-23773,1,golang-1.15 (PTS),1.15.15-1~deb11u4
CVE-2022-23793,0,,
CVE-2022-23794,0,,
CVE-2022-23799,0,,
CVE-2022-2380,2,linux,4.19.249-1
CVE-2022-2380,1,linux (PTS),5.10.223-1
CVE-2022-23800,0,,
CVE-2022-23803,2,kicad,4.0.5+dfsg1-4+deb9u1
CVE-2022-23803,1,kicad (PTS),5.1.9+dfsg1-1+deb11u1
CVE-2022-23804,2,kicad,4.0.5+dfsg1-4+deb9u1
CVE-2022-23804,1,kicad (PTS),5.1.9+dfsg1-1+deb11u1
CVE-2022-23806,2,golang-1.11,1.11.6-1+deb10u6
CVE-2022-23806,2,golang-1.15,1.15.15-1~deb11u3
CVE-2022-23806,2,golang-1.17,1.17.7-1
CVE-2022-23806,2,golang-1.18,1.18~rc1-1
CVE-2022-23806,2,golang-1.7,1.7.4-2+deb9u5
CVE-2022-23806,2,golang-1.8,1.8.1-1+deb9u5
CVE-2022-23806,1,golang-1.15 (PTS),1.15.15-1~deb11u4
CVE-2022-23807,2,phpmyadmin,4:5.1.3+dfsg1-1
CVE-2022-23807,1,phpmyadmin (PTS),4:5.0.4+dfsg2-2+deb11u1
CVE-2022-23808,2,phpmyadmin,4:5.1.3+dfsg1-1
CVE-2022-23808,1,phpmyadmin (PTS),4:5.0.4+dfsg2-2+deb11u1
CVE-2022-23812,0,,
CVE-2022-23824,2,xen,(unfixed)
CVE-2022-23824,1,xen (PTS),4.14.6-1
CVE-2022-23825,2,xen,(unfixed)
CVE-2022-23825,1,xen (PTS),4.14.6-1
CVE-2022-23833,2,python-django,1:1.10.7-2+deb9u15
CVE-2022-23833,1,python-django (PTS),2:2.2.28-1~deb11u2
CVE-2022-23837,2,ruby-sidekiq,4.2.3+dfsg-1+deb9u1
CVE-2022-23837,1,ruby-sidekiq (PTS),6.0.4+dfsg-2
CVE-2022-23848,0,,
CVE-2022-2385,0,,
CVE-2022-23850,0,,
CVE-2022-23852,2,expat,2.2.0-2+deb9u5
CVE-2022-23852,1,expat (PTS),2.2.10-2+deb11u5
CVE-2022-23853,2,kate,4:21.12.2-1
CVE-2022-23853,2,ktexteditor,5.93.0-1
CVE-2022-23853,1,kate (PTS),4:20.12.2-1
CVE-2022-23853,1,ktexteditor (PTS),5.78.0-3
CVE-2022-23857,0,,
CVE-2022-23896,0,,
CVE-2022-23898,0,,
CVE-2022-23899,0,,
CVE-2022-2390,0,,
CVE-2022-23901,2,re2c,3.0-1
CVE-2022-23901,1,re2c (PTS),2.0.3-1
CVE-2022-23913,0,,
CVE-2022-23915,0,,
CVE-2022-23923,0,,
CVE-2022-2393,2,dogtag-pki,(unfixed)
CVE-2022-2393,1,dogtag-pki (PTS),10.10.2-3
CVE-2022-23935,2,libimage-exiftool-perl,12.38+dfsg-1
CVE-2022-23935,1,libimage-exiftool-perl (PTS),12.16+dfsg-2
CVE-2022-23940,0,,
CVE-2022-23943,2,apache2,2.4.25-3+deb9u13
CVE-2022-23943,1,apache2 (PTS),2.4.62-1~deb11u1
CVE-2022-23944,0,,
CVE-2022-23945,0,,
CVE-2022-23946,2,kicad,4.0.5+dfsg1-4+deb9u1
CVE-2022-23946,1,kicad (PTS),5.1.9+dfsg1-1+deb11u1
CVE-2022-23947,2,kicad,4.0.5+dfsg1-4+deb9u1
CVE-2022-23947,1,kicad (PTS),5.1.9+dfsg1-1+deb11u1
CVE-2022-23959,2,varnish,5.0.0-7+deb9u3
CVE-2022-23959,1,varnish (PTS),6.5.1-1+deb11u3
CVE-2022-23960,2,linux,4.9.320-2
CVE-2022-23960,1,linux (PTS),5.10.223-1
CVE-2022-23974,0,,
CVE-2022-2399,2,chromium,(unfixed)
CVE-2022-2399,1,chromium (PTS),120.0.6099.224-1~deb11u1
CVE-2022-23990,2,expat,2.2.0-2+deb9u4
CVE-2022-23990,1,expat (PTS),2.2.10-2+deb11u5
CVE-2022-2400,2,php-dompdf,0.6.2+dfsg-3+deb10u1
CVE-2022-2400,1,php-dompdf (PTS),0.6.2+dfsg-3.1
CVE-2022-2401,0,,
CVE-2022-24048,2,mariadb-10.3,1:10.3.34-0+deb10u1
CVE-2022-24048,2,mariadb-10.5,1:10.5.15-0+deb11u1
CVE-2022-24048,2,mariadb-10.6,1:10.6.7-1
CVE-2022-24048,1,mariadb-10.5 (PTS),1:10.5.23-0+deb11u1
CVE-2022-24050,2,mariadb-10.3,1:10.3.34-0+deb10u1
CVE-2022-24050,2,mariadb-10.5,1:10.5.15-0+deb11u1
CVE-2022-24050,2,mariadb-10.6,1:10.6.7-1
CVE-2022-24050,1,mariadb-10.5 (PTS),1:10.5.23-0+deb11u1
CVE-2022-24051,2,mariadb-10.3,1:10.3.34-0+deb10u1
CVE-2022-24051,2,mariadb-10.5,1:10.5.15-0+deb11u1
CVE-2022-24051,2,mariadb-10.6,1:10.6.7-1
CVE-2022-24051,1,mariadb-10.5 (PTS),1:10.5.23-0+deb11u1
CVE-2022-24052,2,mariadb-10.3,1:10.3.34-0+deb10u1
CVE-2022-24052,2,mariadb-10.5,1:10.5.15-0+deb11u1
CVE-2022-24052,2,mariadb-10.6,1:10.6.7-1
CVE-2022-24052,1,mariadb-10.5 (PTS),1:10.5.23-0+deb11u1
CVE-2022-24065,2,cookiecutter,2.6.0-1
CVE-2022-24065,1,cookiecutter (PTS),1.7.3-3
CVE-2022-24066,0,,
CVE-2022-24070,2,subversion,(not affected)
CVE-2022-24070,1,subversion (PTS),1.14.1-3+deb11u1
CVE-2022-24086,0,,
CVE-2022-24106,2,poppler,(unfixed)
CVE-2022-24106,1,poppler (PTS),20.09.0-3.1+deb11u1
CVE-2022-24112,0,,
CVE-2022-24122,2,linux,(not affected)
CVE-2022-24122,1,linux (PTS),5.10.223-1
CVE-2022-24124,0,,
CVE-2022-24128,0,,
CVE-2022-24130,2,xterm,327-2+deb9u2
CVE-2022-24130,1,xterm (PTS),366-1+deb11u1
CVE-2022-2414,2,dogtag-pki,11.0.6-1
CVE-2022-2414,1,dogtag-pki (PTS),10.10.2-3
CVE-2022-2415,2,chromium,(unfixed)
CVE-2022-2415,1,chromium (PTS),120.0.6099.224-1~deb11u1
CVE-2022-2417,2,gitlab,15.10.8+ds1-2
CVE-2022-2417,1,gitlab (PTS),16.8.4-1
CVE-2022-24191,2,htmldoc,1.9.3-1+deb10u4
CVE-2022-24191,1,htmldoc (PTS),1.9.11-4+deb11u3
CVE-2022-24193,0,,
CVE-2022-24196,0,,
CVE-2022-24197,0,,
CVE-2022-24198,0,,
CVE-2022-2421,0,,
CVE-2022-2422,0,,
CVE-2022-24249,2,gpac,(unfixed)
CVE-2022-24249,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-24272,0,,
CVE-2022-24278,0,,
CVE-2022-24279,0,,
CVE-2022-2428,2,gitlab,15.2.3+ds1-1
CVE-2022-2428,1,gitlab (PTS),16.8.4-1
CVE-2022-24280,0,,
CVE-2022-24288,0,,
CVE-2022-24289,0,,
CVE-2022-24294,0,,
CVE-2022-24300,2,minetest,(unfixed)
CVE-2022-24300,1,minetest (PTS),5.3.0+repack-2.1+deb11u1
CVE-2022-24301,2,minetest,(unfixed)
CVE-2022-24301,1,minetest (PTS),5.3.0+repack-2.1+deb11u1
CVE-2022-24302,2,paramiko,2.0.0-1+deb9u2
CVE-2022-24302,1,paramiko (PTS),2.7.2-1
CVE-2022-24303,2,pillow,(not affected)
CVE-2022-24303,1,pillow (PTS),8.1.2+dfsg-0.3+deb11u2
CVE-2022-24307,0,,
CVE-2022-24329,2,kotlin,undetermined
CVE-2022-24329,1,kotlin (PTS),1.3.31+ds1-1
CVE-2022-24348,0,,
CVE-2022-24349,404,,
CVE-2022-24373,0,,
CVE-2022-24375,0,,
CVE-2022-24376,0,,
CVE-2022-24377,0,,
CVE-2022-24407,2,cyrus-sasl2,2.1.28+dfsg-1
CVE-2022-24407,1,cyrus-sasl2 (PTS),2.1.27+dfsg-2.1+deb11u1
CVE-2022-24429,0,,
CVE-2022-24431,0,,
CVE-2022-24433,0,,
CVE-2022-24434,2,node-superagent,(not affected)
CVE-2022-24434,1,node-superagent (PTS),6.1.0-4
CVE-2022-24437,0,,
CVE-2022-24439,2,python-git,2.1.11-1+deb10u1
CVE-2022-24439,1,python-git (PTS),3.1.14-1
CVE-2022-24440,0,,
CVE-2022-24441,404,,
CVE-2022-24444,0,,
CVE-2022-24448,2,linux,4.9.303-1
CVE-2022-24448,2,linux-4.19,4.19.232-1~deb9u1
CVE-2022-24448,1,linux (PTS),5.10.223-1
CVE-2022-24450,2,nats-server,(not affected)
CVE-2022-24450,1,nats-server (PTS),2.9.10-1
CVE-2022-24464,0,,
CVE-2022-2447,2,python-keystonemiddleware,10.1.0-4
CVE-2022-2447,1,python-keystonemiddleware (PTS),9.1.0-2
CVE-2022-24512,0,,
CVE-2022-2453,2,gpac,(unfixed)
CVE-2022-2453,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-2454,2,gpac,(unfixed)
CVE-2022-2454,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-2455,2,gitlab,15.2.3+ds1-1
CVE-2022-2455,1,gitlab (PTS),16.8.4-1
CVE-2022-2456,2,gitlab,15.10.8+ds1-2
CVE-2022-2456,1,gitlab (PTS),16.8.4-1
CVE-2022-24563,0,,
CVE-2022-24565,0,,
CVE-2022-24574,2,gpac,(unfixed)
CVE-2022-24574,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-24575,2,gpac,(unfixed)
CVE-2022-24575,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-24576,2,gpac,(unfixed)
CVE-2022-24576,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
CVE-2022-24577,2,gpac,(unfixed)
CVE-2022-24577,1,gpac (PTS),1.0.1+dfsg1-4+deb11u3
